Uninstalled 1 package in 31ms
Installed 1 package in 33ms
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/4bkang/.netrc.
wandb: Currently logged in as: 4bkang (gcnmt) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run qxa1kue3
wandb: Tracking run with wandb version 0.24.1
wandb: Run data is saved locally in /home/4bkang/rl/worldmodel/wandb/run-20260321_195001-qxa1kue3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bc_rew_heads_dreamer4_calvin_mpnet
wandb: ⭐️ View project at https://wandb.ai/4bkang/jasmine
wandb: 🚀 View run at https://wandb.ai/4bkang/jasmine/runs/qxa1kue3
Running on 4 device(s).
Parameter counts:
Counting all components: ['dynamics', 'policy_head', 'reward_head']
{'dynamics': 62182432, 'policy_head': 2372878, 'reward_head': 2517450, 'total': 67072760}
Restored Dreamer4 tokenizer from ckpts/calvin/dreamer4/tokenizer_96p
Restored pretrained dynamics from step 50000 (ckpts/calvin/dreamer4/dynamics_96p_s)
CALVINLangDataSource: 22966 annotated segments from 1 dir(s), lang_folder=lang_all-mpnet-base-v2
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
[step 002350] loss=0.0219 flow=0.0012 boot=0.0000 bc=0.0163 rew=0.0177 (1.45 steps/s)
[step 002400] loss=0.0267 flow=0.0010 boot=0.0000 bc=0.0190 rew=0.0247 (1.45 steps/s)
[step 002450] loss=0.0267 flow=0.0010 boot=0.0000 bc=0.0198 rew=0.0222 (1.45 steps/s)
[step 002500] loss=0.0255 flow=0.0012 boot=0.0000 bc=0.0199 rew=0.0179 (1.45 steps/s)
[step 002550] loss=0.0248 flow=0.0013 boot=0.0000 bc=0.0193 rew=0.0175 (1.45 steps/s)
[step 002600] loss=0.0234 flow=0.0012 boot=0.0000 bc=0.0184 rew=0.0156 (1.45 steps/s)
[step 002650] loss=0.0206 flow=0.0014 boot=0.0000 bc=0.0166 rew=0.0121 (1.45 steps/s)
[step 002700] loss=0.0255 flow=0.0013 boot=0.0000 bc=0.0211 rew=0.0137 (1.45 steps/s)
[step 002750] loss=0.0225 flow=0.0012 boot=0.0000 bc=0.0175 rew=0.0155 (1.45 steps/s)
[step 002800] loss=0.0244 flow=0.0013 boot=0.0000 bc=0.0195 rew=0.0153 (1.45 steps/s)
[step 002850] loss=0.0251 flow=0.0013 boot=0.0000 bc=0.0203 rew=0.0147 (1.45 steps/s)
[step 002900] loss=0.0215 flow=0.0012 boot=0.0000 bc=0.0169 rew=0.0143 (1.45 steps/s)
[step 002950] loss=0.0250 flow=0.0013 boot=0.0000 bc=0.0199 rew=0.0158 (1.45 steps/s)
[step 003000] loss=0.0215 flow=0.0011 boot=0.0000 bc=0.0173 rew=0.0131 (1.45 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 3000
[step 003050] loss=0.0231 flow=0.0012 boot=0.0000 bc=0.0178 rew=0.0168 (1.45 steps/s)
[step 003100] loss=0.0226 flow=0.0013 boot=0.0000 bc=0.0182 rew=0.0136 (1.45 steps/s)
[step 003150] loss=0.0251 flow=0.0013 boot=0.0000 bc=0.0201 rew=0.0155 (1.45 steps/s)
[step 003200] loss=0.0229 flow=0.0013 boot=0.0000 bc=0.0183 rew=0.0141 (1.45 steps/s)
[step 003250] loss=0.0235 flow=0.0014 boot=0.0000 bc=0.0192 rew=0.0130 (1.45 steps/s)
[step 003300] loss=0.0232 flow=0.0015 boot=0.0000 bc=0.0189 rew=0.0134 (1.45 steps/s)
[step 003350] loss=0.0224 flow=0.0015 boot=0.0000 bc=0.0177 rew=0.0145 (1.45 steps/s)
[step 003400] loss=0.0254 flow=0.0014 boot=0.0000 bc=0.0203 rew=0.0160 (1.45 steps/s)
[step 003450] loss=0.0231 flow=0.0016 boot=0.0000 bc=0.0187 rew=0.0135 (1.45 steps/s)
[step 003500] loss=0.0231 flow=0.0015 boot=0.0000 bc=0.0184 rew=0.0146 (1.45 steps/s)
[step 003550] loss=0.0214 flow=0.0016 boot=0.0000 bc=0.0171 rew=0.0133 (1.45 steps/s)
[step 003600] loss=0.0215 flow=0.0016 boot=0.0000 bc=0.0172 rew=0.0130 (1.45 steps/s)
[step 003650] loss=0.0229 flow=0.0015 boot=0.0000 bc=0.0185 rew=0.0135 (1.45 steps/s)
[step 003700] loss=0.0205 flow=0.0015 boot=0.0000 bc=0.0159 rew=0.0140 (1.45 steps/s)
[step 003750] loss=0.0230 flow=0.0016 boot=0.0000 bc=0.0182 rew=0.0148 (1.45 steps/s)
[step 003800] loss=0.0240 flow=0.0016 boot=0.0000 bc=0.0188 rew=0.0158 (1.45 steps/s)
[step 003850] loss=0.0207 flow=0.0014 boot=0.0000 bc=0.0169 rew=0.0116 (1.45 steps/s)
[step 003900] loss=0.0221 flow=0.0015 boot=0.0000 bc=0.0179 rew=0.0129 (1.45 steps/s)
[step 003950] loss=0.0221 flow=0.0015 boot=0.0000 bc=0.0178 rew=0.0130 (1.45 steps/s)
[step 004000] loss=0.0201 flow=0.0014 boot=0.0000 bc=0.0160 rew=0.0126 (1.45 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 4000
[step 004050] loss=0.0211 flow=0.0017 boot=0.0000 bc=0.0163 rew=0.0145 (1.45 steps/s)
[step 004100] loss=0.0223 flow=0.0017 boot=0.0000 bc=0.0165 rew=0.0179 (1.45 steps/s)
[step 004150] loss=0.0226 flow=0.0016 boot=0.0000 bc=0.0178 rew=0.0144 (1.45 steps/s)
[step 004200] loss=0.0254 flow=0.0018 boot=0.0000 bc=0.0207 rew=0.0140 (1.45 steps/s)
